node1ID,node2ID,branchID,x1,y1,z1,x2,y2,z2,radius,length,R,G,B,time,type,name,suf,suf1,kx,kr,jr,psi,jxl,psi_soil
658,659,223,0.8573,-7.0819,-11.3302,1.0509,-8.0186,-11.6219,0.0366,1,0,1,0,45.8073,2,Lateral,-3.367041802729335,4.294950840087581e-4,-3.064349776714234,-4.761953896871205,0.009543695479911777,-13125.993572042482,0.00954369547991232,-10728.95175
638,660,224,-0.2728,-6.9269,-11.9912,-0.2081,-7.305,-12.9146,0.0366,1,0,1,0,37.6732,2,Lateral,-3.4330760580291697,3.6891298515029846e-4,-2.7619538968712045,-4.761953896871205,0.009256988653017826,-12565.75938914531,0.05788944901740558,-10253.8845
660,661,224,-0.2081,-7.305,-12.9146,0.033,-7.497,-13.866,0.0366,1,0,1,0,46.9384,2,Lateral,-2.7734391973872268,0.0016848482943980774,-3.159093278233704,-4.09603795722218,0.04863246036438103,-12530.762560240255,0.048632460364380604,-9904.244999999999
639,662,225,-1.1411,-7.2455,-12.3713,-1.5184,-7.9551,-11.7762,0.0366,1,0,1,0,38.8547,2,Lateral,-3.5053928155893512,3.1232531338141404e-4,-2.7619538968712045,-4.761953896871205,0.005588136169549869,-12062.782209689947,0.05247858737231044,-10672.2465
662,663,225,-1.5184,-7.9551,-11.7762,-1.8636,-8.6449,-11.1397,0.0366,1,0,1,0,48.1199,2,Lateral,-2.5024314245665704,0.003144622919441694,-3.2867285028576934,-3.7423214251308154,0.04689045120276378,-12017.712856909426,0.046890451202766,-10906.16025
640,664,226,-1.8375,-6.9982,-13.0449,-2.1724,-7.8396,-13.4691,0.0366,1,0,1,0,40.0911,2,Lateral,-3.5741196686088057,2.666123920437358e-4,-2.76538452954646,-4.761953896871205,0.0061626970630493175,-11578.169933909392,0.07614165400746496,-10050.10575
664,665,226,-2.1724,-7.8396,-13.4691,-2.5586,-8.5346,-14.0755,0.0366,1,0,1,0,49.3564,2,Lateral,-2.577318599151603,0.0026465579070153924,-3.478883208188107,-3.7423214251308154,0.06997895694441453,-11473.862327689649,0.06997895694441407,-9827.253750000002
641,666,227,-2.5294,-6.7295,-13.7151,-2.6934,-5.7692,-13.9409,0.0366,1,0,1,0,41.3879,2,Lateral,-3.642262611096032,2.278963601546056e-4,-2.8174077553108092,-4.761953896871205,0.005175904981268276,-11158.596894387836,0.061713406209797775,-9876.71925
666,667,227,-2.6934,-5.7692,-13.9409,-2.7208,-4.9492,-14.5126,0.0366,1,0,1,0,50.6531,2,Lateral,-2.668954161089391,0.00214311679085734,-3.8593877410767563,-3.7423214251308154,0.056537501228527236,-10959.077911101103,0.056537501228527576,-9666.6195
642,668,228,-3.2752,-6.495,-14.3386,-3.8918,-7.2795,-14.4045,0.0366,1,0,1,0,42.7512,2,Lateral,-3.709851300367497,1.9505123282928668e-4,-2.8797813161878314,-4.761953896871205,0.004340088542500083,-10782.259879148949,0.04247882700988137,-9706.34625
668,669,228,-3.8918,-7.2795,-14.4045,-4.3143,-8.1847,-14.3582,0.0366,1,0,1,0,52.0165,2,Lateral,-2.7591529443458755,0.001741193573842831,-4.063486257521107,-3.7423214251308154,0.03813873846738041,-10570.003242262406,0.03813873846738019,-9723.361499999999
643,670,229,-3.9982,-6.0873,-14.8964,-3.6638,-5.2426,-15.3144,0.0366,1,0,1,0,44.1883,2,Lateral,-3.777618294065723,1.668713217605e-4,-2.9569554709197163,-4.761953896871205,0.004226724593892562,-10413.982167278033,0.047876878951718764,-9371.958
670,671,229,-3.6638,-5.2426,-15.3144,-3.4026,-4.3953,-15.7767,0.0366,1,0,1,0,53.4535,2,Lateral,-2.828097915491766,0.0014856006628554113,-4.063486257521107,-3.7423214251308154,0.0436501543578293,-10171.05239728851,0.04365015435782902,-9202.062750000001
644,672,230,-4.3307,-5.7091,-15.7603,-3.5848,-5.5895,-16.4156,0.0366,1,0,1,0,45.7075,2,Lateral,-3.8477790873443007,1.41977953756365e-4,-3.0569034923916836,-4.761953896871205,0.004458661151764618,-10059.034623120902,0.05378697290159816,-8967.267
672,673,230,-3.5848,-5.5895,-16.4156,-2.9314,-5.5553,-17.1718,0.0366,0.9999,0,1,0,54.9727,2,Lateral,-2.900156183098569,0.0012584727522995773,-4.063486257521107,-3.7423214251308154,0.04932831174983361,-9784.529106928663,0.04932831174983358,-8689.3635
645,674,231,-4.5895,-5.4315,-16.6855,-4.6607,-4.4369,-16.7619,0.0366,1,0,1,0,47.3188,2,Lateral,-2.917943707243051,0.001207970400709504,-3.1962437537759403,-3.7423214251308154,0.03699242099962033,-9694.342239907548,0.06870920652307938,-8840.00175
674,675,231,-4.6607,-4.4369,-16.7619,-4.7565,-3.4443,-16.8337,0.0366,0.9998,0,1,0,56.584,2,Lateral,-2.99761066570563,0.0010055168073724336,-4.063486257521107,-3.7423214251308154,0.03171678552345778,-9517.858843356864,0.031716785523457774,-8813.61525
646,676,232,-4.7894,-4.9996,-17.565,-4.9961,-4.0313,-17.4248,0.0366,1,0,1,0,49.0342,2,Lateral,-3.0120858653828235,9.725549186480921e-4,-3.4200721252173896,-3.7423214251308154,0.03210425852617717,-9322.582100790767,0.05604413383074215,-8596.386
676,677,232,-4.9961,-4.0313,-17.4248,-5.2306,-3.0742,-17.2582,0.0366,0.9994,0,1,0,58.2994,2,Lateral,-3.1029194990629265,7.890063544860606e-4,-4.063486257521107,-3.7423214251308154,0.023939875304565355,-9189.42142754021,0.02393987530456538,-8657.6115
647,678,233,-4.3726,-5.0514,-18.4725,-4.6867,-4.5441,-19.275,0.0366,1,0,1,0,50.8679,2,Lateral,-3.164841186981843,0.00068416178615914665,-3.9741285199210106,-3.7423214251308154,0.03638281258085127,-8574.841861950705,0.07168333499880579,-7916.437500000001
678,679,233,-4.6867,-4.5441,-19.275,-4.9657,-4.1647,-20.1547,0.0366,0.9978,0,1,0,60,2,Lateral,-3.3223782081251536,4.7601626444369215e-4,-4.063486257521107,-3.7423214251308154,0.03530052241795445,-8378.780448938538,0.03530052241795439,-7593.14775
648,680,234,-3.9632,-5.0691,-19.3847,-4.0313,-4.206,-19.8851,0.0366,1,0,1,0,52.8376,2,Lateral,-3.2840604701186966,5.199235985825052e-4,-4.063486257521107,-3.7423214251308154,0.030591848810071653,-8228.98008242304,0.05617033318497246,-7692.22575
680,681,234,-4.0313,-4.206,-19.8851,-4.1055,-3.3434,-20.3688,0.0366,0.9918,0,1,0,60,2,Lateral,-3.462766290203919,3.4453528796543945e-4,-4.063486257521107,-3.7423214251308154,0.02557848437490103,-8087.705666466214,0.02557848437490097,-7514.466
649,682,235,-3.7367,-4.8974,-20.3435,-3.8713,-5.7437,-20.8588,0.0366,1,0,1,0,54.965,2,Lateral,-3.411916080652537,3.8733248250366284e-4,-4.063486257521107,-3.7423214251308154,0.02837438985301564,-7816.473044038876,0.05493158941132273,-7334.3910000000005
682,683,235,-3.8713,-5.7437,-20.8588,-3.7069,-6.3333,-21.606,0.0366,0.9659,0,1,0,60,2,Lateral,-3.5977989365842724,2.5246493278101577e-4,-4.063486257521107,-3.7423214251308154,0.026557199558307043,-7673.34732034904,0.026557199558307147,-7059.795
650,684,236,-3.5496,-4.7192,-21.3095,-2.6989,-4.1961,-21.3602,0.0366,1,0,1,0,57.2777,2,Lateral,-3.5960493053691303,2.5348408341683626e-4,-4.063486257521107,-3.7423214251308154,0.01978580363890629,-7517.627912224007,0.03267325468790838,-7150.1265
684,685,236,-2.6989,-4.1961,-21.3602,-1.8951,-3.9851,-21.4755,0.0366,0.8389,0,1,0,60,2,Lateral,-3.8222333694112116,1.5057977039453196e-4,-4.063486257521107,-3.7423214251308154,0.012887451049002317,-7456.772335321538,0.012887451049002309,-7107.75375
651,686,237,-3.4644,-4.5643,-22.2937,-3.3817,-5.4298,-22.7877,0.0366,1,0,1,0,59.8109,2,Lateral,-3.9465519283168145,1.1309621528187219e-4,-4.063486257521107,-3.7423214251308154,0.01250791915570838,-6895.160235803092,0.013949558727796378,-6625.52025
686,687,237,-3.3817,-5.4298,-22.7877,-3.3734,-5.5327,-22.8471,0.0366,0.1191,0,1,0,60,2,Lateral,-4.917748208710704,1.2085142934169267e-5,-4.063486257521107,-3.7423214251308154,0.0014416395720872578,-6894.167171203273,0.0014416395720875065,-6603.69075
13,688,241,1.5926,-3.8803,-11.4791,1.8718,-3.1346,-12.084,0.0355,1,0,1,0,31.7863,3,LongLateral,-3.2415388675690155,5.734045469021528e-4,-2.7619538968712045,-4.761953896871205,0.0152226669820137,-14151.338201540853,1.2307025758675167,-10559.13
688,689,241,1.8718,-3.1346,-12.084,2.2828,-2.3533,-12.5538,0.0355,1,0,1,0,32.719,3,LongLateral,-3.300872106828566,5.001818092859945e-4,-2.7619538968712045,-4.761953896871205,0.013177476108088927,-13452.687036688909,1.2154799088855006,-10386.4785
689,690,241,2.2828,-2.3533,-12.5538,2.726,-1.5939,-13.0301,0.0355,1,0,1,0,33.6856,3,LongLateral,-3.367402640268492,4.2913838229815973e-4,-2.7619538968712045,-4.761953896871205,0.011196112049107651,-12774.1389285181,1.1797044745344445,-10211.438250000001
690,691,241,2.726,-1.5939,-13.0301,3.0898,-0.9457,-13.699,0.0355,1,0,1,0,34.6887,3,LongLateral,-3.437586060575345,3.651017708626131e-4,-2.7619538968712045,-4.761953896871205,0.009650020513288393,-12159.567567986865,1.0682310832280213,-9965.6175
691,692,241,3.0898,-0.9457,-13.699,3.2275,-0.2995,-14.4497,0.0355,1,0,1,0,35.7312,3,LongLateral,-3.5071208258667936,3.110850741194262e-4,-2.7619538968712045,-4.761953896871205,0.008484481351336276,-11618.170900898975,0.9410325642111991,-9689.73525
692,693,241,3.2275,-0.2995,-14.4497,3.6562,0.3577,-15.0696,0.0355,1,0,1,0,36.8162,3,LongLateral,-3.5758818608258918,2.655327780610514e-4,-2.7619538968712045,-4.761953896871205,0.007389821499001266,-11136.480646308633,0.8371739416951102,-9461.921999999999
693,694,241,3.6562,0.3577,-15.0696,3.992,1.1028,-15.6459,0.0355,1,0,1,0,37.9473,3,LongLateral,-3.6439523591499374,2.2701138631584837e-4,-2.7619538968712045,-4.761953896871205,0.006416144343537551,-10689.846166386935,0.7760293405377374,-9250.13175
694,695,241,3.992,1.1028,-15.6459,4.2552,1.8137,-16.2981,0.0355,1,0,1,0,39.1288,3,LongLateral,-3.711660222555895,1.94240495580096e-4,-2.7619538968712045,-4.761953896871205,0.0057077758529550824,-10289.902698074748,0.6948846924221269,-9010.44825
695,696,241,4.2552,1.8137,-16.2981,4.7082,2.3389,-17.0185,0.0355,1,0,1,0,40.3653,3,LongLateral,-3.7802957186295436,1.6584572506330602e-4,-2.7758769426982512,-4.761953896871205,0.005243093731011275,-9919.482182798518,0.6233496855433647,-8745.70125
696,697,241,4.7082,2.3389,-17.0185,5.2386,2.6942,-17.7882,0.0355,1,0,1,0,41.662,3,LongLateral,-3.854881463360851,1.3967495388285552e-4,-2.829249397038706,-4.761953896871205,0.004887988464299975,-9540.152740329328,0.5646058793573512,-8462.8365
697,698,241,5.2386,2.6942,-17.7882,5.6877,3.0895,-18.5895,0.0355,1,0,1,0,43.0254,3,LongLateral,-3.9366343695252057,1.1570859774669345e-4,-2.8934860585976265,-4.761953896871205,0.004572114695505026,-9166.85784230102,0.47945839288225117,-8168.358749999999
698,699,241,5.6877,3.0895,-18.5895,6.1606,3.5367,-19.3486,0.0355,1,0,1,0,44.4624,3,LongLateral,-4.022560647124257,9.493784138404286e-5,-2.973370202316102,-4.761953896871205,0.004254794962305281,-8817.820183703934,0.3733491406912399,-7889.3895
699,700,241,6.1606,3.5367,-19.3486,6.5738,3.9567,-20.1566,0.0355,1,0,1,0,45.9816,3,LongLateral,-4.116930191805789,7.639585718806677e-5,-3.0776689568553195,-4.761953896871205,0.003983575475515434,-8432.533543026067,0.3243078529959512,-7592.4495
700,701,241,6.5738,3.9567,-20.1566,6.703,4.296,-21.0884,0.0355,1,0,1,0,47.5929,3,LongLateral,-3.210045092078317,6.165309851448904e-4,-3.2251308604301023,-3.7423214251308154,0.03940188955539282,-8030.420079230232,0.260503888633534,-7250.013
701,702,241,6.703,4.296,-21.0884,6.7739,4.6073,-22.036,0.0355,1,0,1,0,49.3083,3,LongLateral,-3.3472001227328145,4.495726442514223e-4,-3.469581623379801,-3.7423214251308154,0.03663142815446159,-7605.752250582318,0.1637765341592142,-6901.7699999999995
702,703,241,6.7739,4.6073,-22.036,7.2091,4.904,-22.8861,0.0355,1,0,1,0,51.142,3,LongLateral,-3.6014051960284306,2.5037721476994215e-4,-4.063486257521107,-3.7423214251308154,0.022453354077692746,-6728.249809386449,0.0899724039744576,-6589.358250000001
703,704,241,7.2091,4.904,-22.8861,7.5678,4.8588,-23.8185,0.0355,1,0,1,0,53.1117,3,LongLateral,-3.9758871935725657,1.057092049409106e-4,-4.063486257521107,-3.7423214251308154,0.010101065189861862,-6284.8797084021435,0.044837887324046005,-6246.70125
704,705,241,7.5678,4.8588,-23.8185,7.9198,4.8084,-24.7531,0.0355,1,0,1,0,55.2392,3,LongLateral,-4.261909470762487,5.471300009529434e-5,-4.063486257521107,-3.7423214251308154,0.008199446783362268,-5943.4754191295615,0.03473682213418401,-5903.235750000001
705,706,241,7.9198,4.8084,-24.7531,8.2785,4.708,-25.6811,0.0355,1,0,1,0,57.5518,3,LongLateral,-4.51864322178601,3.0294010960867574e-5,-4.063486257521107,-3.7423214251308154,0.010175035826394922,-5704.449087196538,0.02653737535082167,-5562.19575
706,707,241,8.2785,4.708,-25.6811,8.5729,4.584,-26.5949,0.0355,0.968,0,1,0,60,3,LongLateral,-4.69949210075848,1.9975971017582805e-5,-4.063486257521107,-3.7423214251308154,0.01636233952442689,-5615.993873359194,0.01636233952442701,-5226.374250000001
689,708,242,2.2828,-2.3533,-12.5538,2.4492,-1.4367,-12.1904,0.0366,1,0,1,0,36.7646,2,Lateral,-3.32110035255596,4.7741894357294955e-4,-2.7619538968712045,-4.761953896871205,0.011645737029695768,-13442.992310829486,0.022597958242964743,-10520.028
708,709,242,2.4492,-1.4367,-12.1904,2.6439,-0.5655,-11.7397,0.0366,1,0,1,0,46.0298,2,Lateral,-3.3224588972234153,4.7592783192415653e-4,-3.0814254330247244,-4.761953896871205,0.010952221213269416,-13436.38957352612,0.010952221213266545,-10685.66025
690,710,243,2.726,-1.5939,-13.0301,2.0611,-0.9515,-12.6489,0.0366,1,0,1,0,37.8496,2,Lateral,-3.3960774972841183,4.017191200494521e-4,-2.7619538968712045,-4.761953896871205,0.009526450754128817,-12718.93907068729,0.10027727925731329,-10351.529250000001
710,711,243,2.0611,-0.9515,-12.6489,1.4484,-0.2621,-12.2626,0.0366,1,0,1,0,47.1148,2,Lateral,-2.3906047734954896,0.004068133782873715,-3.17592657107404,-3.7423214251308154,0.09075082850318762,-12651.253420311386,0.09075082850318737,-10493.4945
691,712,244,3.0898,-0.9457,-13.699,3.539,-1.4726,-14.4206,0.0366,1,0,1,0,38.9807,2,Lateral,-3.465912540674989,3.4204831813673187e-4,-2.7619538968712045,-4.761953896871205,0.009651967889699615,-12094.422528851872,0.11754849850353213,-9700.4295
712,713,244,3.539,-1.4726,-14.4206,3.9562,-2.0073,-15.1554,0.0366,1,0,1,0,48.246,2,Lateral,-2.4633711714128883,0.003440557565259424,-3.3028599036985624,-3.7423214251308154,0.10789653061383467,-11986.818998753224,0.10789653061383409,-9430.3905
692,714,245,3.2275,-0.2995,-14.4497,2.3574,0.0282,-14.8179,0.0366,1,0,1,0,40.1622,2,Lateral,-3.5350578100312835,2.9170386937960437e-4,-2.7680809611412838,-4.761953896871205,0.00810234217481304,-11564.643446435946,0.09537414116474369,-9554.42175
714,715,245,2.3574,0.0282,-14.8179,1.4809,-0.015,-15.2974,0.0366,1,0,1,0,49.4274,2,Lateral,-2.5388476960774895,0.002891693800594936,-3.4929878661226392,-3.7423214251308154,0.0872717989899321,-11430.311437267732,0.08727179898993229,-9378.2055
693,716,246,3.6562,0.3577,-15.0696,3.5724,1.2298,-14.5875,0.0366,1,0,1,0,41.3987,2,Lateral,-3.603722873814164,2.490445981438669e-4,-2.817868276385756,-4.761953896871205,0.005889465795977036,-11103.082433870866,0.05375477965836688,-9639.09375
716,717,246,3.5724,1.2298,-14.5875,3.6058,2.0689,-14.0445,0.0366,1,0,1,0,50.6639,2,Lateral,-2.6308651194707644,0.002339563733261855,-3.864487464482336,-3.7423214251308154,0.04786531386239344,-10932.221043816766,0.04786531386239289,-9838.646250000002
694,718,247,3.992,1.1028,-15.6459,4.6995,0.9255,-16.33,0.0366,1,0,1,0,42.6954,2,Lateral,-3.672031983916727,2.1279823234855686e-4,-2.877044572133397,-4.761953896871205,0.00661927116149004,-10636.050279310137,0.0747285037720665,-8998.725
718,719,247,4.6995,0.9255,-16.33,5.2921,0.5104,-17.0203,0.0366,1,0,1,0,51.9607,2,Lateral,-2.7212955248345914,0.0018997850911740635,-4.063486257521107,-3.7423214251308154,0.06810923261057977,-10256.996402968382,0.06810923261057956,-8745.039750000002
695,720,248,4.2552,1.8137,-16.2981,4.6922,1.2474,-16.9969,0.0366,1,0,1,0,44.0588,2,Lateral,-3.7407456747338106,1.8165791502133762e-4,-2.9494108878360756,-4.761953896871205,0.005998879168149271,-10233.999769855945,0.06582723102580912,-8753.63925
720,721,248,4.6922,1.2474,-16.9969,5.0583,0.4574,-17.4887,0.0366,1,0,1,0,53.324,2,Lateral,-2.7911008328313716,0.0016177044016186077,-4.063486257521107,-3.7423214251308154,0.059828351857661485,-9901.032155664057,0.05982835185766134,-8572.90275
696,722,249,4.7082,2.3389,-17.0185,5.4022,1.6922,-17.3348,0.0366,1,0,1,0,45.4958,2,Lateral,-3.8122421062890224,1.5408412402012332e-4,-3.041518513284428,-4.761953896871205,0.005018806790406678,-9863.39594766804,0.0535007124550011,-8629.461
722,723,249,5.4022,1.6922,-17.3348,6.1477,1.0998000000000001,-17.6402,0.0366,0.9999,0,1,0,54.761,2,Lateral,-2.8643038393270173,0.0013667722754035396,-4.063486257521107,-3.7423214251308154,0.0484819056645971,-9593.600569145105,0.04848190566459708,-8517.2265
697,724,250,5.2386,2.6942,-17.7882,6.2374,2.697,-17.8362,0.0366,1,0,1,0,47.015,2,Lateral,-2.883232457396356,0.0013084813670359231,-3.166322967582898,-3.7423214251308154,0.04357885905867501,-9454.831914805289,0.08025949801079656,-8445.1965
724,725,250,6.2374,2.697,-17.8362,7.1795,2.3631,-17.8605,0.0366,0.9998,0,1,0,56.2802,2,Lateral,-2.96179754204967,0.0010919492590723398,-4.063486257521107,-3.7423214251308154,0.03668063895212156,-9250.727884618122,0.03668063895212151,-8436.26625
698,726,251,5.6877,3.0895,-18.5895,5.6792,2.4634,-19.3692,0.0366,1,0,1,0,48.6263,2,Lateral,-2.976642132209008,0.001055256091447354,-3.3554886027026796,-3.7423214251308154,0.04950441144929212,-8994.127766349353,0.10153713749550324,-7881.819000000001
726,727,251,5.6792,2.4634,-19.3692,5.7334,2.0444,-20.275,0.0366,0.9995,0,1,0,57.8916,2,Lateral,-3.0636798561265888,8.636149342779104e-4,-4.063486257521107,-3.7423214251308154,0.052032726046209614,-8704.679580242175,0.05203272604620957,-7548.937500000001
699,728,252,6.1606,3.5367,-19.3486,6.7412,4.219,-18.9043,0.0366,1,0,1,0,50.3417,2,Lateral,-3.0999054256742062,7.94501230791662e-4,-3.733387370919128,-3.7423214251308154,0.027917436431517152,-8654.032294095656,0.044786492732985655,-8052.669750000001
728,729,252,6.7412,4.219,-18.9043,7.2506,4.9984,-18.5438,0.0366,0.9985,0,1,0,59.6069,2,Lateral,-3.219042220261896,6.038899189138695e-4,-4.063486257521107,-3.7423214251308154,0.016869056301468274,-8560.279701311563,0.01686905630146831,-8185.1535
700,730,253,6.5738,3.9567,-20.1566,5.9433,4.4953,-20.7157,0.0366,1,0,1,0,52.1754,2,Lateral,-3.254548583010765,5.564823790310269e-4,-4.063486257521107,-3.7423214251308154,0.032101900576533136,-7945.346278386767,0.059820388886901416,-7386.9802500000005
730,731,253,5.9433,4.4953,-20.7157,5.4002,5.0908,-21.2987,0.0366,0.9947,0,1,0,60,2,Lateral,-3.4324703689767326,3.6942784880415763e-4,-4.063486257521107,-3.7423214251308154,0.027718488310368345,-7791.838237245209,0.027718488310368182,-7172.72775
701,732,254,6.703,4.296,-21.0884,6.9626,5.1398,-21.5582,0.0366,1,0,1,0,54.1451,2,Lateral,-3.3764479066670727,4.202929385110315e-4,-4.063486257521107,-3.7423214251308154,0.028560771692038144,-7551.295489079191,0.05732546491892634,-7077.361500000001
732,733,254,6.9626,5.1398,-21.5582,7.2222,5.3735,-22.4741,0.0366,0.9803,0,1,0,60,2,Lateral,-3.558301239938851,2.7650230755045914e-4,-4.063486257521107,-3.7423214251308154,0.028764693226888134,-7394.129639292895,0.028764693226888034,-6740.76825
702,734,255,6.7739,4.6073,-22.036,7.1721,5.5233,-22.0859,0.0366,1,0,1,0,56.2726,2,Lateral,-3.527484500459569,2.9683526791435196e-4,-4.063486257521107,-3.7423214251308154,0.023219077164645018,-7321.214726810348,0.03717270203029456,-6883.431750000001
734,735,255,7.1721,5.5233,-22.0859,7.5083,6.3748,-22.0194,0.0366,0.9179,0,1,0,60,2,Lateral,-3.7275469010960847,1.8726348392110356e-4,-4.063486257521107,-3.7423214251308154,0.013953624865649723,-7249.5035344871085,0.013953624865649687,-6907.8705
703,736,256,7.2091,4.904,-22.8861,6.6809,4.5722,-23.6678,0.0366,1,0,1,0,58.5852,2,Lateral,-3.9265186592024857,1.1843534808655689e-4,-4.063486257521107,-3.7423214251308154,0.013511285302763573,-6550.986615321244,0.022681162572718797,-6302.083500000001
736,737,256,6.6809,4.5722,-23.6678,6.1951,4.4694,-24.0269,0.0366,0.6129,0,1,0,60,2,Lateral,-4.253211253834435,5.581986041793374e-5,-4.063486257521107,-3.7423214251308154,0.009169877269955353,-6518.943983497639,0.0091698772699552,-6170.11425
14,738,260,1.6207,-3.8794,-12.4787,1.2424,-2.9655,-12.626,0.0355,1,0,1,0,33.1132,3,LongLateral,-3.2442430371849813,5.698452897480171e-4,-2.7619538968712045,-4.761953896871205,0.015951612752673885,-14140.275059054293,1.2338948852455933,-10359.945
738,739,260,1.2424,-2.9655,-12.626,0.8079,-2.0864,-12.8219,0.0355,1,0,1,0,34.0459,3,LongLateral,-3.309204384245091,4.906769033118227e-4,-2.7619538968712045,-4.761953896871205,0.013512359942295833,-13440.297018465268,1.217943272492919,-10287.95175
739,740,260,0.8079,-2.0864,-12.8219,0.3952,-1.197,-13.0187,0.0355,1,0,1,0,35.0125,3,LongLateral,-3.378508325795509,4.1830366933662933e-4,-2.7619538968712045,-4.761953896871205,0.011287086998725118,-12842.068426010219,1.0407713725799799,-10215.62775
740,741,260,0.3952,-1.197,-13.0187,-5e-4,-0.2991,-13.2112,0.0355,1,0,1,0,36.0156,3,LongLateral,-3.4468486639367413,3.5739735662639564e-4,-2.7619538968712045,-4.761953896871205,0.009367593232896463,-12303.763669800572,0.9361241201093989,-10144.884000000002
741,742,260,-5e-4,-0.2991,-13.2112,-0.6636,0.3409,-13.5995,0.0355,1,0,1,0,37.0581,3,LongLateral,-3.5139998674862976,0.00030619643679695836,-2.7619538968712045,-4.761953896871205,0.007927187196546394,-11809.976234493854,0.8583746371070905,-10002.18375
742,743,260,-0.6636,0.3409,-13.5995,-1.3043,0.8614,-14.1639,0.0355,1,0,1,0,38.1431,3,LongLateral,-3.5799421000117104,2.6306186816796567e-4,-2.7619538968712045,-4.761953896871205,0.006891441086766855,-11352.009527024375,0.7958753865154271,-9794.76675
743,744,260,-1.3043,0.8614,-14.1639,-1.4917,1.7268,-14.6286,0.0355,1,0,1,0,39.2742,3,LongLateral,-3.6448141754063834,2.2656135040013186e-4,-2.7619538968712045,-4.761953896871205,0.00584998565024478,-10928.541935387962,0.73566009500019,-9623.9895
744,745,260,-1.4917,1.7268,-14.6286,-1.6805,2.3691,-15.3714,0.0355,1,0,1,0,40.4557,3,LongLateral,-3.7098000676458183,1.9507424393209885e-4,-2.7793924637806673,-4.761953896871205,0.005305762881901685,-10523.952975642289,0.6751734718716457,-9351.0105
745,746,260,-1.6805,2.3691,-15.3714,-1.6189,2.5893,-16.3449,0.0355,1,0,1,0,41.6922,3,LongLateral,-3.77902607659928,1.6633127761034574e-4,-2.8305740626534646,-4.761953896871205,0.005125435971624972,-10119.603390687636,0.5999795685974953,-8993.24925
746,747,260,-1.6189,2.5893,-16.3449,-1.6292,2.9464,-17.279,0.0355,1,0,1,0,42.9889,3,LongLateral,-3.85790843269205,1.3870482454020374e-4,-2.8916366127026336,-4.761953896871205,0.004851725905511168,-9695.579109891196,0.546756665369396,-8649.9675
747,748,260,-1.6292,2.9464,-17.279,-1.6288,3.3172,-18.2077,0.0355,1,0,1,0,44.3522,3,LongLateral,-3.946007131617602,1.132381768064786e-4,-2.9666960180965956,-4.761953896871205,0.004558175189321618,-9284.93704071679,0.4457822701762033,-8308.67025
748,749,260,-1.6288,3.3172,-18.2077,-1.7545,3.6257,-19.1505,0.0355,1,0,1,0,45.7893,3,LongLateral,-4.042298613048403,9.071965437098231e-5,-3.062997288090648,-4.761953896871205,0.00431335990236861,-8875.862444780769,0.3561268269224122,-7962.19125
749,750,260,-1.7545,3.6257,-19.1505,-1.676,3.9063,-20.1071,0.0355,1,0,1,0,47.3085,3,LongLateral,-3.1362610576289476,7.306997224311972e-4,-3.195194829420808,-3.7423214251308154,0.04210105158976846,-8442.03066129345,0.2992833597600182,-7610.64075
750,751,260,-1.676,3.9063,-20.1071,-1.7971,3.8607,-21.0987,0.0355,1,0,1,0,48.9198,3,LongLateral,-3.271638861682485,5.350090621732697e-4,-3.4009692189412064,-3.7423214251308154,0.03854548531213643,-7976.057592222972,0.20593148927260865,-7246.227749999999
751,752,260,-1.7971,3.8607,-21.0987,-1.8808,4.0935,-22.0676,0.0355,1,0,1,0,50.6352,3,LongLateral,-3.485589631204223,3.2689657382111104e-4,-3.8510651114041448,-3.7423214251308154,0.028319271686917547,-7240.48912934322,0.12026993208680319,-6890.157000000001
752,753,260,-1.8808,4.0935,-22.0676,-1.9478,4.2629,-23.0509,0.0355,1,0,1,0,52.4689,3,LongLateral,-3.8226337121622467,1.5044102641964495e-4,-4.063486257521107,-3.7423214251308154,0.01489939738056479,-6583.713507076783,0.06638773849616242,-6528.794250000001
753,754,260,-1.9478,4.2629,-23.0509,-2.0069,4.4046,-24.0391,0.0355,1,0,1,0,54.4386,3,LongLateral,-4.177543948216283,6.644404317832458e-5,-4.063486257521107,-3.7423214251308154,0.008569821540023094,-6188.488399529734,0.03975180742568773,-6165.630749999999
754,755,260,-2.0069,4.4046,-24.0391,-2.0784,4.5491,-25.026,0.0355,1,0,1,0,56.5661,3,LongLateral,-4.452974660682851,3.5239143104984025e-5,-4.063486257521107,-3.7423214251308154,0.009232820694001111,-5892.455099767168,0.03118198588566464,-5802.945000000001
755,756,260,-2.0784,4.5491,-25.026,-2.289,4.5731,-26.0033,0.0355,1,0,1,0,58.8787,3,LongLateral,-4.674650637758917,2.1151898911369007e-5,-4.063486257521107,-3.7423214251308154,0.01422693661040625,-5727.133618318964,0.021949165191663518,-5443.78725
756,757,260,-2.289,4.5731,-26.0033,-2.4827,4.5761,-26.4143,0.0355,0.4544,0,1,0,60,3,LongLateral,-5.105201812790116,7.84870827349826e-6,-4.063486257521107,-3.7423214251308154,0.007722228581257142,-5706.988726930224,0.007722228581257255,-5292.74475
739,758,261,0.8079,-2.0864,-12.8219,0.2425,-2.1969,-13.6393,0.0366,1,0,1,0,38.0915,2,Lateral,-3.3374662252140106,4.597627425758416e-4,-2.7619538968712045,-4.761953896871205,0.013553385787497605,-13349.630666206842,0.16365953997063526,-9987.55725
